fm_fund_history_id ,fm_id,fund_id,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
25771,13438,54693,2021,North America,TMT,Buyout / Corporate Private Equity,44500000.0,USD,150000000.0,USD
6558,21806,54714,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
28469,21806,54715,2019,North America,TMT,Venture Capital / Growth Equity,6350000.0,USD,6350000.0,USD
23621,1292,1260,2004,Asia-Pacific,TMT,Venture Capital / Growth Equity,100000000.0,USD,0.0,USD
26020,1292,1261,2006,Asia-Pacific,TMT,Venture Capital / Growth Equity,168000000.0,USD,200000000.0,USD
8367,1292,1262,2010,Asia-Pacific,TMT,Venture Capital / Growth Equity,130000000.0,USD,80000000.0,USD
1346,1292,1263,2005,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,0.0,USD
16220,1292,1264,2006,North America,TMT,Venture Capital / Growth Equity,150000000.0,USD,0.0,USD
8070,1292,1265,2010,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,150000000.0,USD
17683,1292,60352,2021,Asia-Pacific,Diversified,Venture Capital / Growth Equity,130000000.0,USD,0.0,USD
2174,1292,40275,2006,Asia-Pacific,TMT,Venture Capital / Growth Equity,108000000.0,USD,0.0,USD
22853,1292,40276,2003,Asia-Pacific,TMT,Venture Capital / Growth Equity,113000000.0,USD,0.0,USD
22977,1292,48610,2019,Asia-Pacific,Diversified,Venture Capital / Growth Equity,80000000000.0,JPY,80000000000.0,JPY
18628,1292,48969,2020,Asia-Pacific,TMT,Venture Capital / Growth Equity,2006000000.0,TWD,0.0,TWD
4648,1292,54716,2021,North America,TMT,Venture Capital / Growth Equity,227000000.0,USD,375000000.0,USD
22361,1292,58884,2021,North America,Diversified,Venture Capital / Growth Equity,13390000.0,USD,13390000.0,USD
10942,1292,40269,2005,Asia-Pacific,Diversified,Venture Capital / Growth Equity,94000000000.0,JPY,0.0,JPY
2386,1292,40269,2005,North America,Diversified,Venture Capital / Growth Equity,94000000000.0,JPY,0.0,JPY
27542,1292,40271,2017,Asia-Pacific,TMT,Venture Capital / Growth Equity,140000000.0,USD,0.0,USD
17951,1292,40272,2012,North America,TMT,Venture Capital / Growth Equity,260000000.0,USD,0.0,USD
26420,1292,40273,2010,Asia-Pacific,TMT,Venture Capital / Growth Equity,150000000.0,USD,0.0,USD
22154,1292,40274,2007,Asia-Pacific,TMT,Venture Capital / Growth Equity,150000000.0,USD,0.0,USD
20640,1292,26454,2013,Asia-Pacific,Energy / Oil & Gas,Venture Capital / Growth Equity,60000000000.0,JPY,60000000000.0,JPY
7531,1292,26454,2013,Asia-Pacific,TMT,Venture Capital / Growth Equity,60000000000.0,JPY,60000000000.0,JPY
20577,1292,26454,2013,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,60000000000.0,JPY,60000000000.0,JPY
901,1292,26454,2013,North America,TMT,Venture Capital / Growth Equity,60000000000.0,JPY,60000000000.0,JPY
15073,1292,29263,2004,Asia-Pacific,TMT,Venture Capital / Growth Equity,6000000000.0,JPY,0.0,JPY
15989,1292,29264,2004,Asia-Pacific,TMT,Venture Capital / Growth Equity,50000000000.0,JPY,0.0,JPY
26117,1292,30919,2013,Asia-Pacific,TMT,Venture Capital / Growth Equity,150000000.0,USD,0.0,USD
28781,1292,35473,2015,North America,TMT,Venture Capital / Growth Equity,375000000.0,USD,260000000.0,USD
15814,1292,37434,2016,Asia-Pacific,Diversified,Venture Capital / Growth Equity,75000000000.0,JPY,65000000000.0,JPY
8007,1292,37434,2016,North America,Diversified,Venture Capital / Growth Equity,75000000000.0,JPY,65000000000.0,JPY
24657,1292,22423,2012,North America,TMT,Venture Capital / Growth Equity,260000000.0,USD,300000000.0,USD
15268,1292,24537,2001,Asia-Pacific,TMT,Venture Capital / Growth Equity,178000000.0,USD,0.0,USD
23277,1292,24538,2007,Asia-Pacific,TMT,Venture Capital / Growth Equity,200000000.0,USD,0.0,USD
27556,1292,24539,2003,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,0.0,USD
10117,1292,24540,2008,Asia-Pacific,TMT,Venture Capital / Growth Equity,146500000000.0,JPY,0.0,JPY
7910,1292,24541,1995,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,8000000.0,USD,0.0,USD
17018,19759,46479,2018,North America,Biotech / Life Science,Venture Capital / Growth Equity,24130000.0,USD,0.0,USD
8107,19759,46479,2018,North America,TMT,Venture Capital / Growth Equity,24130000.0,USD,0.0,USD
3433,19759,50119,2020,North America,Biotech / Life Science,Venture Capital / Growth Equity,2370000.0,USD,2370000.0,USD
12422,19759,50119,2020,North America,TMT,Venture Capital / Growth Equity,2370000.0,USD,2370000.0,USD
17356,19759,52857,2020,North America,Biotech / Life Science,Venture Capital / Growth Equity,1270000.0,USD,1270000.0,USD
21445,19759,52857,2020,North America,TMT,Venture Capital / Growth Equity,1270000.0,USD,1270000.0,USD
30298,19759,54718,2021,North America,Biotech / Life Science,Venture Capital / Growth Equity,56690000.0,USD,0.0,USD
24778,19759,54718,2021,North America,TMT,Venture Capital / Growth Equity,56690000.0,USD,0.0,USD
14533,19759,57796,2021,North America,Biotech / Life Science,Venture Capital / Growth Equity,0.0,USD,10970000.0,USD
18659,19759,57796,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,10970000.0,USD
25662,19759,57797,2020,North America,Biotech / Life Science,Venture Capital / Growth Equity,197500.0,USD,197500.0,USD
27435,19759,57797,2020,North America,TMT,Venture Capital / Growth Equity,197500.0,USD,197500.0,USD
9084,18391,61823,2022,Asia-Pacific,TMT,Venture Capital / Growth Equity,0.0,USD,240000000.0,USD
20846,18391,61823,2022,North America,TMT,Venture Capital / Growth Equity,0.0,USD,240000000.0,USD
23659,18391,61823,2022,Western Europe,TMT,Venture Capital / Growth Equity,0.0,USD,240000000.0,USD
22570,18391,39352,2017,Asia-Pacific,TMT,Venture Capital / Growth Equity,18000000.0,EUR,18000000.0,EUR
3667,18391,39352,2017,North America,TMT,Venture Capital / Growth Equity,18000000.0,EUR,18000000.0,EUR
24120,18391,39352,2017,Western Europe,TMT,Venture Capital / Growth Equity,18000000.0,EUR,18000000.0,EUR
13408,18391,46378,2018,Asia-Pacific,TMT,Venture Capital / Growth Equity,165000000.0,USD,125000000.0,USD
4426,18391,46378,2018,North America,TMT,Venture Capital / Growth Equity,165000000.0,USD,125000000.0,USD
12488,18391,46378,2018,Western Europe,TMT,Venture Capital / Growth Equity,165000000.0,USD,125000000.0,USD
17642,18391,54721,2020,Asia-Pacific,TMT,Venture Capital / Growth Equity,271680000.0,USD,271680000.0,USD
9513,18391,54721,2020,North America,TMT,Venture Capital / Growth Equity,271680000.0,USD,271680000.0,USD
25338,18391,54721,2020,Western Europe,TMT,Venture Capital / Growth Equity,271680000.0,USD,271680000.0,USD
15591,18391,54722,2020,Asia-Pacific,TMT,Venture Capital / Growth Equity,52370000.0,USD,100000000.0,USD
26452,18391,54722,2020,North America,TMT,Venture Capital / Growth Equity,52370000.0,USD,100000000.0,USD
11881,18391,54722,2020,Western Europe,TMT,Venture Capital / Growth Equity,52370000.0,USD,100000000.0,USD
19785,13555,61615,2022,Western Europe,Diversified,Mezzanine / Debt,100000000.0,EUR,0.0,EUR
18779,13555,61615,2022,Western Europe,TMT,Mezzanine / Debt,100000000.0,EUR,0.0,EUR
734,13555,56037,2018,Western Europe,Diversified,Fund of Funds / Co-Investment,27000000.0,EUR,0.0,EUR
18703,13555,56038,2020,Western Europe,Diversified,Fund of Funds / Co-Investment,31800000.0,EUR,0.0,EUR
16610,13555,57031,2021,Western Europe,Diversified,Mezzanine / Debt,30260000.0,EUR,0.0,EUR
7464,13555,57348,2019,Western Europe,Diversified,Mezzanine / Debt,617000000.0,EUR,500000000.0,EUR
28886,13555,58168,2021,Western Europe,Diversified,Mezzanine / Debt,350000000.0,EUR,0.0,EUR
18033,13555,54723,2021,North America,Diversified,Secondaries,248000000.0,USD,0.0,USD
8903,13555,56033,2020,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,17500000.0,USD,0.0,USD
7884,13555,56033,2020,Asia-Pacific,TMT,Venture Capital / Growth Equity,17500000.0,USD,0.0,USD
29345,13555,56034,2020,Western Europe,Diversified,Venture Capital / Growth Equity,80000000.0,EUR,0.0,EUR
7768,13555,56035,2020,Western Europe,Transport,Venture Capital / Growth Equity,641000000.0,EUR,0.0,EUR
1557,13555,56036,2020,Western Europe,Diversified,Fund of Funds / Co-Investment,26000000.0,EUR,0.0,EUR
12973,13555,49484,2019,Central/Eastern Europe,Diversified,Secondaries,240000000.0,EUR,0.0,EUR
1009,13555,49484,2019,Western Europe,Diversified,Secondaries,240000000.0,EUR,0.0,EUR
19367,13555,53368,2020,Western Europe,Diversified,Mezzanine / Debt,1265000000.0,EUR,0.0,EUR
25187,13555,53370,2020,Western Europe,Biotech / Life Science,Mezzanine / Debt,169000000.0,EUR,0.0,EUR
10917,13555,53389,2020,Western Europe,Diversified,Mezzanine / Debt,201000000.0,EUR,400000000.0,EUR
16482,13555,54182,2020,Central/Eastern Europe,Diversified,Venture Capital / Growth Equity,2500000.0,USD,0.0,USD
20421,13555,54182,2020,Western Europe,Diversified,Venture Capital / Growth Equity,2500000.0,USD,0.0,USD
8861,13555,44146,2018,Central/Eastern Europe,Diversified,Venture Capital / Growth Equity,375000000.0,EUR,0.0,EUR
23774,13555,44146,2018,Western Europe,Diversified,Venture Capital / Growth Equity,375000000.0,EUR,0.0,EUR
2728,13555,44348,2018,Central/Eastern Europe,Clean Tech / Renewable,Venture Capital / Growth Equity,1090000000.0,EUR,1000000000.0,EUR
12892,13555,44348,2018,Western Europe,Clean Tech / Renewable,Venture Capital / Growth Equity,1090000000.0,EUR,1000000000.0,EUR
27681,13555,46398,2019,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,100000000.0,USD,150000000.0,USD
28420,13555,41959,2018,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
13844,13555,41959,2018,Asia-Pacific,TMT,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
15015,13555,42317,2018,Western Europe,Diversified,Mezzanine / Debt,205000000.0,EUR,212000000.0,EUR
11336,13555,42736,2017,Western Europe,Diversified,Mezzanine / Debt,2100000000.0,EUR,1000000000.0,EUR
2055,13555,43852,2018,Western Europe,Diversified,Mezzanine / Debt,117000000.0,EUR,0.0,EUR
10716,13555,44144,2018,Western Europe,Diversified,Mezzanine / Debt,397000000.0,EUR,400000000.0,EUR
4512,13555,32970,2012,Western Europe,Diversified,Mezzanine / Debt,140000000.0,EUR,134000000.0,EUR
8286,13555,32971,2012,Western Europe,Diversified,Mezzanine / Debt,610000000.0,EUR,750000000.0,EUR
19141,13555,34274,2015,Western Europe,Diversified,Mezzanine / Debt,354700000.0,EUR,0.0,EUR
9312,13555,36908,2016,Western Europe,Agribusiness,Mezzanine / Debt,205000000.0,EUR,200000000.0,EUR
18012,13555,38727,2014,Western Europe,Diversified,Mezzanine / Debt,414200000.0,EUR,0.0,EUR
7741,13555,38728,2015,Western Europe,Diversified,Mezzanine / Debt,615000000.0,EUR,500000000.0,EUR
10245,13555,27149,2007,Western Europe,Diversified,Mezzanine / Debt,125000000.0,EUR,125000000.0,EUR
3923,13555,27150,2010,Western Europe,Diversified,Mezzanine / Debt,85000000.0,USD,85000000.0,USD
10155,13555,28859,2013,Western Europe,Diversified,Mezzanine / Debt,352550000.0,EUR,355000000.0,EUR
19393,13555,29990,2013,Central/Eastern Europe,Diversified,Mezzanine / Debt,235620000.0,EUR,230000000.0,EUR
24758,13555,29990,2013,Western Europe,Diversified,Mezzanine / Debt,235620000.0,EUR,230000000.0,EUR
24771,21807,54724,2021,North America,Biotech / Life Science,Venture Capital / Growth Equity,0.0,USD,20000000.0,USD
9528,5589,3952,2011,North America,Diversified,Distressed / Turnaround,590830000.0,USD,1500000000.0,USD
12731,5589,7377,2004,North America,Diversified,Distressed / Turnaround,316000000.0,USD,0.0,USD
14076,5589,7958,2007,North America,Diversified,Distressed / Turnaround,750000000.0,USD,750000000.0,USD
10810,5589,14335,1998,North America,Diversified,Distressed / Turnaround,561000000.0,USD,0.0,USD
5481,5589,54728,2020,North America,Diversified,Mezzanine / Debt,0.0,USD,150000000.0,USD
19134,5589,57210,2021,North America,Clean Tech / Renewable,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
13556,14407,28880,2014,North America,Healthcare,Venture Capital / Growth Equity,11200000.0,USD,11200000.0,USD
19440,14407,28880,2014,North America,TMT,Venture Capital / Growth Equity,11200000.0,USD,11200000.0,USD
17173,14407,54742,2021,North America,Healthcare,Venture Capital / Growth Equity,32000000.0,USD,35000000.0,USD
5771,14407,54742,2021,North America,TMT,Venture Capital / Growth Equity,32000000.0,USD,35000000.0,USD
6996,20416,49411,2019,North America,Diversified,Venture Capital / Growth Equity,2500000.0,USD,2500000.0,USD
21463,20416,54744,2021,North America,Diversified,Venture Capital / Growth Equity,28150000.0,USD,50000000.0,USD
15551,20416,57454,2017,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,25000000.0,USD
6914,21814,54759,2021,North America,TMT,Venture Capital / Growth Equity,25000000.0,USD,100000000.0,USD
26037,8180,7333,2005,North America,Diversified,Venture Capital / Growth Equity,20000000.0,USD,0.0,USD
4314,8180,7333,2005,Western Europe,Diversified,Venture Capital / Growth Equity,20000000.0,USD,0.0,USD
11732,8180,27869,2013,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,30000000.0,EUR,30000000.0,EUR
22216,8180,27869,2013,Central/Eastern Europe,Healthcare,Venture Capital / Growth Equity,30000000.0,EUR,30000000.0,EUR
23234,8180,27869,2013,North America,Biotech / Life Science,Venture Capital / Growth Equity,30000000.0,EUR,30000000.0,EUR
22955,8180,27869,2013,North America,Healthcare,Venture Capital / Growth Equity,30000000.0,EUR,30000000.0,EUR
8910,8180,27869,2013,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,30000000.0,EUR,30000000.0,EUR
13548,8180,27869,2013,Western Europe,Healthcare,Venture Capital / Growth Equity,30000000.0,EUR,30000000.0,EUR
13240,8180,39731,2013,Asia-Pacific,Biotech / Life Science,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
26330,8180,39731,2013,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
2868,8180,39731,2013,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
19196,8180,39731,2013,Central/Eastern Europe,Healthcare,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
15940,8180,39731,2013,North America,Biotech / Life Science,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
26702,8180,39731,2013,North America,Healthcare,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
9191,8180,39731,2013,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
16434,8180,39731,2013,Western Europe,Healthcare,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
9939,8180,54761,2021,North America,Biotech / Life Science,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
26695,8180,54761,2021,North America,Healthcare,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
29519,8180,54761,2021,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
26583,8180,54761,2021,Western Europe,Healthcare,Venture Capital / Growth Equity,0.0,GBP,0.0,GBP
8099,20966,54766,2021,North America,Clean Tech / Renewable,Buyout / Corporate Private Equity,250000000.0,USD,450000000.0,USD
30193,20966,54766,2021,North America,Natural Resources,Buyout / Corporate Private Equity,250000000.0,USD,450000000.0,USD
28589,20966,58874,2021,North America,Clean Tech / Renewable,Buyout / Corporate Private Equity,40890000.0,USD,0.0,USD
8460,20966,58874,2021,North America,Natural Resources,Buyout / Corporate Private Equity,40890000.0,USD,0.0,USD
3072,16504,33378,2015,North America,Business Services,Buyout / Corporate Private Equity,74120000.0,USD,100000000.0,USD
20122,16504,33378,2015,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,74120000.0,USD,100000000.0,USD
18694,16504,33378,2015,North America,Healthcare,Buyout / Corporate Private Equity,74120000.0,USD,100000000.0,USD
27538,16504,33378,2015,North America,Industrials,Buyout / Corporate Private Equity,74120000.0,USD,100000000.0,USD
14578,16504,33378,2015,North America,Manufacturing,Buyout / Corporate Private Equity,74120000.0,USD,100000000.0,USD
15952,16504,42605,2015,North America,Business Services,Buyout / Corporate Private Equity,10800000.0,USD,0.0,USD
7364,16504,42605,2015,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,10800000.0,USD,0.0,USD
20404,16504,42605,2015,North America,Healthcare,Buyout / Corporate Private Equity,10800000.0,USD,0.0,USD
16026,16504,42605,2015,North America,Industrials,Buyout / Corporate Private Equity,10800000.0,USD,0.0,USD
26119,16504,42605,2015,North America,Manufacturing,Buyout / Corporate Private Equity,10800000.0,USD,0.0,USD
3651,16504,54767,2021,North America,Diversified,Buyout / Corporate Private Equity,77700000.0,USD,150000000.0,USD
15387,14165,28277,2013,North America,TMT,Venture Capital / Growth Equity,30310000.0,USD,50000000.0,USD
23706,14165,36150,2016,North America,TMT,Venture Capital / Growth Equity,46000000.0,USD,75000000.0,USD
1458,14165,54769,2021,North America,TMT,Venture Capital / Growth Equity,30630000.0,USD,0.0,USD
3072,21822,54790,2021,North America,Healthcare,Venture Capital / Growth Equity,40830000.0,USD,50000000.0,USD
16849,21822,61900,2017,North America,Healthcare,Venture Capital / Growth Equity,6930000.0,USD,0.0,USD
24811,892,26516,2013,North America,Diversified,Fund of Funds / Co-Investment,161010000.0,USD,250000000.0,USD
1502,892,26517,2011,North America,Diversified,Fund of Funds / Co-Investment,153800000.0,USD,200000000.0,USD
924,892,26518,2009,North America,Diversified,Fund of Funds / Co-Investment,110000000.0,USD,300000000.0,USD
24931,892,26519,2006,North America,Diversified,Fund of Funds / Co-Investment,215000000.0,USD,0.0,USD
2690,892,33267,2014,North America,Diversified,Fund of Funds / Co-Investment,328010000.0,USD,350000000.0,USD
15138,892,54794,2020,North America,Diversified,Fund of Funds / Co-Investment,798320000.0,USD,0.0,USD
8870,21829,54822,2021,Asia-Pacific,Clean Tech / Renewable,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
26091,21829,54822,2021,Asia-Pacific,Energy / Oil & Gas,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
